,Country,EdLevel,YearsCodePro,Age,Gender,Salary
77421,United States of America,Bachelor's Degree,15.0,40.0,Man,130000.0
77424,United States of America,Master's Degree,25.0,50.0,Woman,90000.0
77426,Ireland,Master's Degree,10.0,40.0,Man,97288.0
77428,Germany,Master's Degree,7.0,40.0,Man,64859.0
77429,United States of America,Master's Degree,45.0,60.0,Woman,100000.0
77435,Uzbekistan,Bachelor's Degree,1.0,20.0,Man,16800.0
77437,United States of America,Bachelor's Degree,1.0,30.0,Man,75000.0
77438,Germany,Less than a Bachelor's Degree,2.0,30.0,Man,48644.0
77442,United States of America,Bachelor's Degree,4.0,30.0,Man,120000.0
77444,Germany,Bachelor's Degree,7.0,30.0,Woman,39726.0
77448,United States of America,Bachelor's Degree,6.0,40.0,Man,100000.0
77450,United States of America,Bachelor's Degree,7.0,30.0,Man,103000.0
77452,Kenya,Bachelor's Degree,2.0,20.0,Man,22848.0
77456,United States of America,Bachelor's Degree,4.0,20.0,Man,108000.0
77463,United Kingdom of Great Britain and Northern Ireland,Master's Degree,8.0,30.0,Man,64630.0
77467,United States of America,Bachelor's Degree,3.0,20.0,Man,75705.0
77474,France,Master's Degree,1.0,40.0,Woman,32429.0
77476,Mexico,Bachelor's Degree,1.0,20.0,Woman,13572.0
77483,United States of America,Bachelor's Degree,12.0,40.0,Man,77295.0
77486,Canada,Bachelor's Degree,4.0,30.0,Man,63530.0
77491,Egypt,Bachelor's Degree,15.0,40.0,Man,26928.0
77492,Canada,Bachelor's Degree,4.0,30.0,Man,113976.0
77494,United States of America,Master's Degree,1.0,20.0,Man,75000.0
77495,United Kingdom of Great Britain and Northern Ireland,Master's Degree,2.0,20.0,Man,67861.0
77496,Uruguay,Less than a Bachelor's Degree,20.0,40.0,Man,129720.0
77497,United States of America,Bachelor's Degree,5.0,30.0,Man,72000.0
77498,United States of America,Bachelor's Degree,4.0,30.0,Man,130000.0
77502,Australia,Bachelor's Degree,15.0,40.0,Man,95538.0
77508,Mexico,Bachelor's Degree,0.5,20.0,Man,14220.0
77512,Czech Republic,Master's Degree,1.0,30.0,Man,51960.0
77513,Australia,Bachelor's Degree,6.0,30.0,Man,66810.0
77515,Mexico,Bachelor's Degree,9.0,30.0,Man,13860.0
77518,Canada,Bachelor's Degree,0.5,20.0,Man,52942.0
77520,United States of America,Bachelor's Degree,15.0,40.0,Man,110000.0
77528,United States of America,Bachelor's Degree,3.0,30.0,Woman,125000.0
77529,United States of America,Bachelor's Degree,4.0,30.0,Man,113300.0
77530,Czech Republic,Less than a Bachelor's Degree,8.0,40.0,Man,36372.0
77531,United States of America,Less than a Bachelor's Degree,1.0,18.0,Man,100000.0
77533,Brazil,Less than a Bachelor's Degree,5.0,20.0,Man,35736.0
77538,United States of America,Bachelor's Degree,5.0,30.0,Man,60000.0
77539,United States of America,Bachelor's Degree,3.0,30.0,Man,108000.0
77541,United States of America,Bachelor's Degree,20.0,40.0,Woman,100000.0
77546,United Kingdom of Great Britain and Northern Ireland,Less than a Bachelor's Degree,5.0,30.0,Man,96945.0
77555,United States of America,Bachelor's Degree,3.0,30.0,Woman,86500.0
77561,Colombia,Bachelor's Degree,21.0,40.0,Man,52968.0
77562,United States of America,Less than a Bachelor's Degree,5.0,40.0,Man,90000.0
77564,Chile,Less than a Bachelor's Degree,7.0,30.0,Man,59160.0
77571,Brazil,Bachelor's Degree,5.0,30.0,Man,27024.0
77573,Brazil,Bachelor's Degree,8.0,30.0,Man,50395.0
77587,Dominican Republic,Bachelor's Degree,5.0,20.0,Man,18487.0
77590,United States of America,Bachelor's Degree,5.0,30.0,Man,140000.0
77593,United States of America,Less than a Bachelor's Degree,5.0,30.0,Man,59400.0
77595,Colombia,Bachelor's Degree,1.0,20.0,Man,14124.0
77597,Australia,Less than a Bachelor's Degree,6.0,40.0,Man,73491.0
77604,Australia,Less than a Bachelor's Degree,11.0,30.0,Man,40100.0
77614,Paraguay,Less than a Bachelor's Degree,7.0,30.0,Man,57600.0
77615,Thailand,Bachelor's Degree,12.0,30.0,Man,114924.0
77617,United States of America,Bachelor's Degree,5.0,30.0,Man,137000.0
77620,Malaysia,Bachelor's Degree,0.5,20.0,Man,14413.0
77624,Philippines,Master's Degree,13.0,40.0,Man,59381.0
77625,United States of America,Bachelor's Degree,7.0,30.0,Man,57600.0
77632,United States of America,Bachelor's Degree,1.0,30.0,Man,80000.0
77633,Colombia,Bachelor's Degree,2.0,30.0,Man,14376.0
77638,Argentina,Less than a Bachelor's Degree,2.0,20.0,Man,33084.0
77643,United States of America,Bachelor's Degree,12.0,40.0,Man,120000.0
77651,Hong Kong (S.A.R.),Bachelor's Degree,6.0,30.0,Man,84908.0
77652,New Zealand,Doctoral Degree,14.0,40.0,Man,70279.0
77654,Argentina,Bachelor's Degree,10.0,40.0,Man,114000.0
77658,United States of America,Bachelor's Degree,3.0,30.0,Man,69000.0
77666,Honduras,Less than a Bachelor's Degree,4.0,30.0,Man,33780.0
77667,Canada,Bachelor's Degree,8.792445560306254,50.0,Man,102102.0
77670,United States of America,Master's Degree,4.0,30.0,Man,135632.0
77674,Canada,Master's Degree,16.0,40.0,Man,136136.0
77676,United States of America,Bachelor's Degree,13.0,30.0,Man,114000.0
77677,New Zealand,Bachelor's Degree,27.0,60.0,Man,108613.0
77682,Malaysia,Bachelor's Degree,2.0,30.0,Man,23064.0
77684,Bulgaria,Bachelor's Degree,4.0,30.0,Man,34476.0
77685,Romania,Less than a Bachelor's Degree,20.0,40.0,Man,86844.0
77690,United States of America,Master's Degree,7.0,40.0,Man,120000.0
77692,Singapore,Bachelor's Degree,1.0,20.0,Man,79604.0
77699,Ukraine,Master's Degree,15.0,40.0,Man,51384.0
77703,Germany,Less than a Bachelor's Degree,35.0,50.0,Man,129718.0
77706,Russian Federation,Master's Degree,9.0,30.0,Man,28800.0
77708,United States of America,Doctoral Degree,5.0,30.0,Man,120000.0
77711,United States of America,Bachelor's Degree,3.0,30.0,Man,57500.0
77714,India,Less than a Bachelor's Degree,20.0,40.0,Man,65899.0
77716,Bulgaria,Master's Degree,10.0,30.0,Man,47736.0
77733,Belarus,Doctoral Degree,11.0,30.0,Man,63600.0
77742,United Kingdom of Great Britain and Northern Ireland,Less than a Bachelor's Degree,21.0,40.0,Man,116333.0
77743,India,Bachelor's Degree,2.0,20.0,Man,27648.0
77747,Russian Federation,Master's Degree,3.0,30.0,Man,18876.0
77759,United States of America,Bachelor's Degree,1.0,20.0,Man,130000.0
77764,Japan,Bachelor's Degree,2.0,30.0,Man,29676.0
77768,United States of America,Master's Degree,10.0,50.0,Man,110000.0
77771,Australia,Bachelor's Degree,4.0,30.0,Man,93533.0
77777,Slovenia,Less than a Bachelor's Degree,3.0,20.0,Man,22476.0
77781,Australia,Master's Degree,17.0,40.0,Man,113576.0
77785,Netherlands,Less than a Bachelor's Degree,12.0,40.0,Man,118908.0
77789,Serbia,Bachelor's Degree,3.0,30.0,Man,36228.0
77800,Hungary,Bachelor's Degree,12.0,40.0,Man,44900.0
77801,"Iran, Islamic Republic of...",Bachelor's Degree,7.0,30.0,Man,14256.0
77804,Hungary,Less than a Bachelor's Degree,6.0,40.0,Man,40404.0
77806,United States of America,Bachelor's Degree,4.0,30.0,Man,111000.0
77811,Hungary,Master's Degree,10.0,30.0,Man,57732.0
77812,Russian Federation,Bachelor's Degree,17.0,40.0,Man,56616.0
77813,El Salvador,Bachelor's Degree,12.0,40.0,Man,24000.0
77817,France,Master's Degree,4.0,40.0,Man,33510.0
77822,Poland,Master's Degree,10.0,30.0,Man,56196.0
77827,India,Bachelor's Degree,10.0,30.0,Man,25131.0
77832,Poland,Bachelor's Degree,3.0,20.0,Man,36444.0
77841,"Iran, Islamic Republic of...",Master's Degree,4.0,30.0,Woman,42756.0
77845,Germany,Less than a Bachelor's Degree,2.0,20.0,Man,33732.0
77849,Slovakia,Less than a Bachelor's Degree,0.5,30.0,Man,20760.0
77851,United States of America,Bachelor's Degree,6.0,30.0,Man,135000.0
77854,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,5.0,30.0,Man,38778.0
77856,Germany,Master's Degree,25.0,50.0,Man,58368.0
77867,Germany,Bachelor's Degree,8.792445560306254,40.0,Man,129718.0
77870,Hungary,Bachelor's Degree,2.0,20.0,Man,23088.0
77874,United States of America,Bachelor's Degree,1.0,20.0,Man,99000.0
77881,India,Bachelor's Degree,1.0,20.0,Man,15358.0
77895,Netherlands,Bachelor's Degree,5.0,30.0,Woman,38916.0
77897,Switzerland,Bachelor's Degree,8.0,30.0,Man,115880.0
77911,Sweden,Master's Degree,30.0,50.0,Man,58908.0
77912,Finland,Master's Degree,6.0,30.0,Man,53184.0
77914,United Kingdom of Great Britain and Northern Ireland,Master's Degree,2.0,40.0,Man,72385.0
77915,"Iran, Islamic Republic of...",Master's Degree,8.0,30.0,Man,57000.0
77916,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,5.0,30.0,Man,129259.0
77920,Viet Nam,Bachelor's Degree,5.0,30.0,Man,25872.0
77928,United States of America,Master's Degree,5.0,30.0,Man,130000.0
77934,Lithuania,Master's Degree,10.0,30.0,Man,129718.0
77935,Germany,Bachelor's Degree,6.0,30.0,Man,68102.0
77936,Germany,Master's Degree,21.0,40.0,Man,105936.0
77945,France,Doctoral Degree,8.0,30.0,Man,62150.0
77948,South Africa,Bachelor's Degree,5.0,30.0,Man,76860.0
77964,India,Bachelor's Degree,8.0,30.0,Man,16752.0
77967,United Kingdom of Great Britain and Northern Ireland,Master's Degree,3.0,30.0,Man,96945.0
77972,Germany,Less than a Bachelor's Degree,8.0,30.0,Man,64859.0
77974,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,30.0,Man,54288.0
77975,Argentina,Less than a Bachelor's Degree,4.0,30.0,Man,35028.0
77978,Belgium,Bachelor's Degree,5.0,30.0,Man,25944.0
77980,Belgium,Bachelor's Degree,7.0,30.0,Man,45401.0
77981,Finland,Master's Degree,0.5,30.0,Man,36324.0
77983,Australia,Bachelor's Degree,13.0,30.0,Man,76831.0
77985,Netherlands,Bachelor's Degree,15.0,40.0,Man,71340.0
77986,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,1.0,20.0,Man,36193.0
77988,Finland,Bachelor's Degree,11.0,40.0,Man,75240.0
77989,India,Bachelor's Degree,4.0,30.0,Man,36300.0
77991,Poland,Bachelor's Degree,10.0,30.0,Man,16704.0
77997,India,Bachelor's Degree,1.0,20.0,Man,23735.0
78005,Austria,Master's Degree,8.0,30.0,Man,64859.0
78012,Hong Kong (S.A.R.),Master's Degree,4.0,30.0,Man,54036.0
78019,United Kingdom of Great Britain and Northern Ireland,Doctoral Degree,2.0,50.0,Man,104700.0
78020,Sweden,Doctoral Degree,12.0,40.0,Man,63204.0
78028,Austria,Less than a Bachelor's Degree,5.0,20.0,Man,34500.0
78029,Spain,Doctoral Degree,30.0,50.0,Man,20760.0
78032,Spain,Less than a Bachelor's Degree,5.0,30.0,Man,41077.0
78034,India,Bachelor's Degree,4.0,30.0,Man,15084.0
78037,Denmark,Master's Degree,2.0,30.0,Man,79896.0
78039,Germany,Doctoral Degree,30.0,60.0,Man,65940.0
78040,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,1.0,20.0,Man,51704.0
78047,Kazakhstan,Bachelor's Degree,0.5,20.0,Man,15924.0
78048,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,0.5,20.0,Man,57133.0
78053,Germany,Bachelor's Degree,15.0,40.0,Man,84019.0
78055,Germany,Bachelor's Degree,0.5,20.0,Man,51888.0
78059,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,2.0,20.0,Man,86604.0
78062,Israel,Less than a Bachelor's Degree,4.0,30.0,Man,108564.0
78068,Finland,Bachelor's Degree,10.0,40.0,Man,75240.0
78077,"Iran, Islamic Republic of...",Bachelor's Degree,4.0,30.0,Man,35628.0
78091,India,Bachelor's Degree,6.0,30.0,Man,55847.0
78094,Spain,Master's Degree,0.5,30.0,Man,16215.0
78105,Turkey,Bachelor's Degree,11.0,40.0,Man,58514.0
78106,Russian Federation,Master's Degree,3.0,20.0,Man,24540.0
78114,Poland,Master's Degree,20.0,40.0,Man,75937.0
78115,Russian Federation,Master's Degree,2.0,30.0,Man,32088.0
78119,"Iran, Islamic Republic of...",Bachelor's Degree,5.0,30.0,Man,42756.0
78122,Italy,Less than a Bachelor's Degree,2.0,30.0,Man,35672.0
78127,India,Master's Degree,15.0,40.0,Man,36300.0
78128,Czech Republic,Less than a Bachelor's Degree,5.0,20.0,Man,41568.0
78129,United Kingdom of Great Britain and Northern Ireland,Master's Degree,0.5,20.0,Man,51704.0
78137,United Kingdom of Great Britain and Northern Ireland,Doctoral Degree,5.0,30.0,Man,116333.0
78143,Denmark,Bachelor's Degree,2.0,30.0,Man,56964.0
78145,Croatia,Doctoral Degree,4.0,20.0,Man,26124.0
78149,Canada,Bachelor's Degree,14.0,40.0,Man,75631.0
78152,South Africa,Bachelor's Degree,2.0,40.0,Man,48036.0
78157,France,Master's Degree,40.0,60.0,Man,129718.0
78159,Turkey,Bachelor's Degree,4.0,30.0,Man,31560.0
78160,India,Master's Degree,10.0,40.0,Man,22339.0
78167,Belgium,Less than a Bachelor's Degree,8.0,30.0,Man,49296.0
78174,Uruguay,Bachelor's Degree,10.0,40.0,Man,55164.0
78179,Croatia,Less than a Bachelor's Degree,16.0,40.0,Man,25248.0
78194,Algeria,Master's Degree,7.0,30.0,Man,16404.0
78198,France,Master's Degree,2.0,20.0,Man,16860.0
78204,Austria,Master's Degree,18.0,50.0,Man,70264.0
78206,South Africa,Bachelor's Degree,5.0,30.0,Man,42031.0
78207,United States of America,Master's Degree,15.0,40.0,Man,80000.0
78210,United Kingdom of Great Britain and Northern Ireland,Less than a Bachelor's Degree,7.0,50.0,Man,96945.0
78215,South Africa,Less than a Bachelor's Degree,11.0,30.0,Man,39228.0
78219,Canada,Bachelor's Degree,2.0,30.0,Man,75631.0
78221,Germany,Master's Degree,5.0,40.0,Man,51887.0
78225,France,Master's Degree,0.5,20.0,Man,19452.0
78240,United States of America,Master's Degree,44.0,65.0,Man,140000.0
78241,Italy,Master's Degree,4.0,30.0,Man,22056.0
78245,Russian Federation,Less than a Bachelor's Degree,7.0,30.0,Man,26424.0
78246,Ukraine,Master's Degree,11.0,40.0,Man,58728.0
78247,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,5.0,30.0,Man,109871.0
78248,India,Bachelor's Degree,3.0,30.0,Man,21636.0
78262,Greece,Master's Degree,5.0,30.0,Man,23352.0
78264,Italy,Bachelor's Degree,6.0,30.0,Man,43239.0
78268,United States of America,Master's Degree,13.0,40.0,Man,138000.0
78275,Germany,Less than a Bachelor's Degree,5.0,30.0,Man,62697.0
78278,Brazil,Bachelor's Degree,9.0,30.0,Man,17868.0
78283,India,Bachelor's Degree,5.0,20.0,Man,19546.0
78292,United States of America,Master's Degree,12.0,30.0,Man,112500.0
78293,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,20.0,Man,31022.0
78294,Bulgaria,Less than a Bachelor's Degree,10.0,30.0,Man,26520.0
78295,United States of America,Master's Degree,40.0,60.0,Man,76000.0
78298,United States of America,Bachelor's Degree,20.0,40.0,Man,140000.0
78301,Germany,Bachelor's Degree,3.0,30.0,Man,55130.0
78306,Italy,Bachelor's Degree,2.0,20.0,Man,18804.0
78308,France,Master's Degree,6.0,30.0,Man,81074.0
78309,Russian Federation,Less than a Bachelor's Degree,21.0,40.0,Man,41520.0
78310,United States of America,Master's Degree,6.0,30.0,Man,102000.0
78322,Brazil,Bachelor's Degree,15.0,40.0,Man,54972.0
78325,India,Less than a Bachelor's Degree,20.0,40.0,Man,55847.0
78326,Philippines,Bachelor's Degree,6.0,30.0,Man,17772.0
78328,Poland,Bachelor's Degree,2.0,30.0,Man,18228.0
78329,Germany,Doctoral Degree,12.0,30.0,Man,75669.0
78333,United Kingdom of Great Britain and Northern Ireland,Less than a Bachelor's Degree,4.0,30.0,Woman,58167.0
78335,Italy,Less than a Bachelor's Degree,8.0,30.0,Man,35672.0
78339,Germany,Bachelor's Degree,7.0,30.0,Man,60427.0
78344,Slovakia,Master's Degree,9.0,30.0,Man,75669.0
78345,Germany,Bachelor's Degree,1.0,30.0,Man,48644.0
78353,Norway,Master's Degree,0.5,30.0,Man,56106.0
78354,India,Bachelor's Degree,16.0,40.0,Man,86004.0
78361,India,Bachelor's Degree,6.0,30.0,Man,36300.0
78367,Indonesia,Bachelor's Degree,17.0,40.0,Man,30732.0
78372,Israel,Bachelor's Degree,8.0,30.0,Man,140088.0
78378,India,Bachelor's Degree,4.0,20.0,Man,16754.0
78381,United States of America,Master's Degree,8.0,30.0,Man,100000.0
78382,Austria,Master's Degree,11.0,30.0,Man,72966.0
78398,Ukraine,Master's Degree,1.0,30.0,Man,24000.0
78400,United Kingdom of Great Britain and Northern Ireland,Master's Degree,7.0,30.0,Man,109871.0
78402,Spain,Less than a Bachelor's Degree,25.0,60.0,Man,64859.0
78411,Netherlands,Less than a Bachelor's Degree,0.5,20.0,Man,33336.0
78413,Sri Lanka,Less than a Bachelor's Degree,14.0,40.0,Man,23736.0
78414,United States of America,Doctoral Degree,11.0,40.0,Man,100000.0
78415,Brazil,Bachelor's Degree,13.0,30.0,Man,74447.0
78416,Canada,Bachelor's Degree,15.0,40.0,Man,117229.0
78419,Turkey,Master's Degree,8.0,30.0,Man,98616.0
78432,Turkey,Bachelor's Degree,1.0,30.0,Man,55800.0
78435,United States of America,Master's Degree,2.0,30.0,Man,126500.0
78437,Canada,Doctoral Degree,7.0,40.0,Man,121010.0
78439,Luxembourg,Master's Degree,5.0,30.0,Man,59454.0
78441,United States of America,Bachelor's Degree,2.0,30.0,Man,88000.0
78446,India,Bachelor's Degree,14.0,30.0,Man,111694.0
78447,United States of America,Bachelor's Degree,2.0,30.0,Man,82000.0
78451,Bulgaria,Bachelor's Degree,22.0,40.0,Man,39360.0
78457,United States of America,Bachelor's Degree,2.0,30.0,Woman,51000.0
78459,France,Master's Degree,24.0,50.0,Man,62537.0
78462,Romania,Bachelor's Degree,1.0,30.0,Man,14928.0
78465,United Kingdom of Great Britain and Northern Ireland,Master's Degree,6.0,30.0,Man,48472.0
78468,United States of America,Bachelor's Degree,2.0,20.0,Man,30000.0
78469,India,Bachelor's Degree,5.0,30.0,Man,21641.0
78473,Netherlands,Less than a Bachelor's Degree,5.0,40.0,Man,64859.0
78475,United States of America,Bachelor's Degree,3.0,30.0,Man,97400.0
78479,Finland,Bachelor's Degree,3.0,50.0,Man,129718.0
78490,Spain,Bachelor's Degree,1.0,30.0,Woman,24863.0
78496,United Kingdom of Great Britain and Northern Ireland,Master's Degree,2.0,30.0,Man,71093.0
78505,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,20.0,Man,76909.0
78506,United States of America,Bachelor's Degree,11.0,40.0,Man,98000.0
78511,United States of America,Bachelor's Degree,0.5,20.0,Man,120000.0
78513,Israel,Bachelor's Degree,1.0,30.0,Man,70044.0
78514,United States of America,Master's Degree,2.0,30.0,Man,65000.0
78515,France,Master's Degree,5.0,30.0,Man,59454.0
78518,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,3.0,30.0,Man,43948.0
78519,Romania,Master's Degree,4.0,30.0,Man,27144.0
78523,Switzerland,Less than a Bachelor's Degree,1.0,20.0,Man,93517.0
78524,India,Bachelor's Degree,10.0,30.0,Man,58644.0
78525,United States of America,Master's Degree,40.0,60.0,Man,111600.0
78547,Brazil,Master's Degree,10.0,40.0,Man,60000.0
78553,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,23.0,50.0,Man,90482.0
78555,Brazil,Bachelor's Degree,14.0,40.0,Man,23364.0
78556,United States of America,Bachelor's Degree,2.0,20.0,Man,39520.0
78561,France,Doctoral Degree,16.0,40.0,Man,32424.0
78562,India,Master's Degree,8.0,40.0,Man,53055.0
78566,United Kingdom of Great Britain and Northern Ireland,Less than a Bachelor's Degree,39.0,60.0,Man,72385.0
78568,United Kingdom of Great Britain and Northern Ireland,Doctoral Degree,15.0,40.0,Man,62040.0
78572,United Arab Emirates,Bachelor's Degree,5.0,20.0,Man,22872.0
78573,India,Master's Degree,9.0,30.0,Man,36300.0
78575,India,Bachelor's Degree,7.0,30.0,Man,14244.0
78577,India,Bachelor's Degree,1.0,20.0,Man,23037.0
78583,United States of America,Master's Degree,3.0,30.0,Man,85000.0
78585,Russian Federation,Less than a Bachelor's Degree,10.0,30.0,Man,22644.0
78586,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,20.0,40.0,Man,62045.0
78590,Ukraine,Bachelor's Degree,6.0,30.0,Man,48000.0
78592,Poland,Less than a Bachelor's Degree,2.0,20.0,Man,20508.0
78593,India,Master's Degree,12.0,30.0,Man,30716.0
78601,Germany,Master's Degree,12.0,40.0,Man,81074.0
78609,United States of America,Master's Degree,8.0,30.0,Man,120000.0
78610,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,18.0,40.0,Man,64630.0
78612,Canada,Master's Degree,0.5,40.0,Man,49160.0
78617,Spain,Bachelor's Degree,15.0,60.0,Man,54049.0
78618,United States of America,Bachelor's Degree,3.0,30.0,Man,110000.0
78620,Romania,Bachelor's Degree,2.0,20.0,Man,29856.0
78621,South Africa,Bachelor's Degree,0.5,20.0,Man,13944.0
78622,United States of America,Bachelor's Degree,3.0,20.0,Man,70000.0
78625,Finland,Master's Degree,16.0,40.0,Man,71340.0
78635,United States of America,Master's Degree,6.0,30.0,Man,90000.0
78636,United States of America,Bachelor's Degree,23.0,50.0,Man,133000.0
78639,Germany,Less than a Bachelor's Degree,6.0,30.0,Man,57292.0
78642,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,1.0,20.0,Man,26364.0
78643,Poland,Less than a Bachelor's Degree,3.0,40.0,Man,31896.0
78648,Czech Republic,Master's Degree,7.0,30.0,Man,51960.0
78651,United States of America,Less than a Bachelor's Degree,6.0,30.0,Man,120000.0
78653,United Kingdom of Great Britain and Northern Ireland,Master's Degree,5.0,30.0,Man,90482.0
78655,Brazil,Less than a Bachelor's Degree,7.0,30.0,Man,27492.0
78656,United States of America,Master's Degree,15.0,60.0,Man,115000.0
78664,United States of America,Bachelor's Degree,20.0,40.0,Man,140000.0
78666,Switzerland,Master's Degree,3.0,30.0,Man,102665.0
78668,Poland,Master's Degree,1.0,20.0,Man,30372.0
78672,Sweden,Less than a Bachelor's Degree,3.0,30.0,Man,35592.0
78674,Peru,Less than a Bachelor's Degree,2.0,20.0,Man,72000.0
78676,United Kingdom of Great Britain and Northern Ireland,Less than a Bachelor's Degree,1.0,20.0,Man,23267.0
78677,United States of America,Doctoral Degree,8.0,30.0,Man,100000.0
78682,Germany,Less than a Bachelor's Degree,11.0,50.0,Man,70264.0
78685,Italy,Less than a Bachelor's Degree,7.0,30.0,Man,19452.0
78697,United Kingdom of Great Britain and Northern Ireland,Master's Degree,6.0,30.0,Man,54289.0
78698,Portugal,Master's Degree,16.0,40.0,Man,68102.0
78700,Australia,Bachelor's Degree,4.0,30.0,Man,110904.0
78707,Brazil,Less than a Bachelor's Degree,3.0,30.0,Man,16488.0
78712,United Kingdom of Great Britain and Northern Ireland,Less than a Bachelor's Degree,21.0,40.0,Man,71093.0
78713,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,14.0,40.0,Man,77556.0
78714,Germany,Less than a Bachelor's Degree,7.0,30.0,Man,75669.0
78716,United States of America,Bachelor's Degree,1.0,20.0,Man,63000.0
78720,Georgia,Less than a Bachelor's Degree,5.0,30.0,Man,25308.0
78721,Lithuania,Bachelor's Degree,13.0,40.0,Man,29832.0
78724,United Kingdom of Great Britain and Northern Ireland,Less than a Bachelor's Degree,3.0,20.0,Man,28566.0
78736,United States of America,Less than a Bachelor's Degree,27.0,50.0,Man,140000.0
78742,Italy,Master's Degree,4.0,30.0,Man,43239.0
78745,Mexico,Bachelor's Degree,6.0,30.0,Man,43092.0
78747,Canada,Master's Degree,8.0,30.0,Woman,105884.0
78748,Germany,Bachelor's Degree,7.0,30.0,Man,45396.0
78753,United States of America,Bachelor's Degree,0.5,20.0,Man,60000.0
78763,United States of America,Master's Degree,6.0,30.0,Man,100000.0
78767,Poland,Master's Degree,4.0,30.0,Man,30372.0
78777,Ukraine,Master's Degree,4.0,30.0,Man,40128.0
78778,Netherlands,Less than a Bachelor's Degree,7.0,30.0,Man,44100.0
78779,United States of America,Less than a Bachelor's Degree,24.0,60.0,Man,140000.0
78780,Portugal,Bachelor's Degree,4.0,30.0,Man,55670.0
78781,Taiwan,Master's Degree,0.5,20.0,Man,33142.0
78783,Australia,Bachelor's Degree,3.0,20.0,Man,56788.0
78784,Australia,Master's Degree,11.0,30.0,Man,83512.0
78787,United States of America,Bachelor's Degree,6.0,30.0,Man,120000.0
78789,United States of America,Bachelor's Degree,4.0,20.0,Man,60000.0
78791,Norway,Bachelor's Degree,24.0,50.0,Man,97106.0
78796,Russian Federation,Master's Degree,4.0,30.0,Man,37752.0
78802,Russian Federation,Master's Degree,9.0,30.0,Man,128400.0
78805,Brazil,Less than a Bachelor's Degree,9.0,30.0,Man,24744.0
78812,Australia,Bachelor's Degree,25.0,50.0,Man,133619.0
78814,Canada,Less than a Bachelor's Degree,11.0,50.0,Man,94539.0
78816,United Kingdom of Great Britain and Northern Ireland,Bachelor's Degree,5.0,30.0,Man,71093.0
78819,Poland,Master's Degree,4.0,30.0,Man,45241.0
78820,Viet Nam,Bachelor's Degree,9.0,30.0,Man,22800.0
78821,Kuwait,Less than a Bachelor's Degree,5.0,30.0,Man,60000.0
78822,United States of America,Bachelor's Degree,10.0,30.0,Man,110000.0
78823,United States of America,Bachelor's Degree,15.0,40.0,Man,113000.0
78826,Netherlands,Bachelor's Degree,2.0,20.0,Man,36324.0
78831,New Zealand,Less than a Bachelor's Degree,13.0,50.0,Man,76668.0
78832,Honduras,Bachelor's Degree,7.0,30.0,Man,21600.0
78840,United States of America,Bachelor's Degree,6.0,30.0,Man,80000.0
78857,United States of America,Bachelor's Degree,6.0,30.0,Man,100000.0
78862,Canada,Bachelor's Degree,1.0,20.0,Man,52942.0
78868,United States of America,Bachelor's Degree,8.0,30.0,Woman,125000.0
78870,United States of America,Bachelor's Degree,2.0,20.0,Man,77000.0
78873,Colombia,Less than a Bachelor's Degree,6.0,30.0,Man,24000.0
78876,United States of America,Bachelor's Degree,8.792445560306254,32.93603200869372,Man,60000.0
78888,United States of America,Doctoral Degree,0.5,30.0,Man,120000.0
78890,United States of America,Master's Degree,3.0,30.0,Man,85000.0
78891,Canada,Less than a Bachelor's Degree,1.0,20.0,Man,36681.0
78894,India,Bachelor's Degree,8.0,30.0,Man,36864.0
78903,Japan,Master's Degree,20.0,40.0,Man,80940.0
78905,Chile,Bachelor's Degree,12.0,40.0,Man,44405.0
78913,New Zealand,Less than a Bachelor's Degree,11.0,30.0,Man,70279.0
78923,Slovenia,Less than a Bachelor's Degree,8.0,30.0,Man,43239.0
78924,Australia,Doctoral Degree,23.0,50.0,Man,117050.0
78929,United States of America,Less than a Bachelor's Degree,39.0,60.0,Man,132000.0
78931,Norway,Less than a Bachelor's Degree,14.0,40.0,Man,49092.0
78932,United States of America,Bachelor's Degree,17.0,40.0,Man,80000.0
78937,Peru,Less than a Bachelor's Degree,6.0,20.0,Man,21288.0
78943,United States of America,Bachelor's Degree,4.0,30.0,Man,82000.0
78946,Australia,Bachelor's Degree,3.0,30.0,Man,86853.0
78964,United States of America,Bachelor's Degree,1.0,20.0,Man,90000.0
78967,India,Bachelor's Degree,11.0,40.0,Man,41880.0
78969,Japan,Bachelor's Degree,18.0,50.0,Man,116908.0
